,EXP_DATE,EFF_DATE,CORP_NAME,TRADE_NAME,LICENSEE,TAXKEY_NUMBER,HOUSE_NR,SDIR,STREET,STTYPE,ALDERMANIC_DISTRICT,POLICE_DISTRICT,LIC_TYPE,License Type Full Name,TOT_CAP,ROOM_CAP,TAXKEY,CITY,LAT,LON
948,11/13/2020,10/15/2019,"LA MERENDA, INC",LA MERENDA,"AUGUSTO P SANDRONI, JR, Agt",4311271000.0,125,E,NATIONAL,AV,12.0,2.0,BTAVN,Class B Tavern License,146.0,,4311271000,"Milwaukee, WI",,
949,9/5/2020,8/22/2019,"KRUZ, LLC",KRUZ,"SERGE PELLICELLI, Agt",4290067000.0,354,E,NATIONAL,AV,12.0,2.0,BTAVN,Class B Tavern License,160.0,"80 first floor
80 patio",4290067000,"Milwaukee, WI",,
950,10/13/2020,9/24/2019,TEXAS FOOD,TEXAS FOOD,"HAKAM K ASSAD, SP",,1201,W,NATIONAL,AV,12.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4320916100,"Milwaukee, WI",,
951,8/2/2020,7/31/2019,El Cielo LLC,El Cielo Bar,"Ruben Albanil Coyolt, Agt",4320920000.0,1226,W,NATIONAL,AV,12.0,2.0,BTAVN,Class B Tavern License,,,4320920000,"Milwaukee, WI",,
952,10/18/2020,9/24/2019,"PHANS GARDEN, INC",PHAN'S GARDEN,"HOI T TRAN, Agt",,1923,W,NATIONAL,AV,12.0,2.0,BTAVN,Class B Tavern License,240.0,,4331317100,"Milwaukee, WI",,
953,9/5/2020,9/6/2019,WAT PATH LAO BUDDHIST TEMPLE CORP,WAT PATHOUMMAPHOUTHARAM LAO BUDDHIST TEMPLE CORP,"Kong Rasavong, Agt",4331317100.0,1925,W,NATIONAL,AV,12.0,2.0,BBEER,Class B Fermented Malt Beverage Retailer's License,240.0,,4331317100,"Milwaukee, WI",,
954,9/26/2020,9/4/2019,TAQUERIA EL JALAPENO,TAQUERIA EL JALAPENO,"ANGEL GUTIERREZ GARNICA, SP",,2106,W,NATIONAL,AV,8.0,2.0,BTAVN,Class B Tavern License,61.0,,4340038000,"Milwaukee, WI",,
955,11/26/2020,11/5/2019,"GOODSPOT, LLC",GOODSPOT FOODS,"MAZEN T MUSTAFA, Agt",4341801000.0,2201,W,NATIONAL,AV,8.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4341801000,"Milwaukee, WI",,
956,11/26/2019,11/6/2018,"GOODSPOT, LLC",GOODSPOT FOODS,"MAZEN T MUSTAFA, Agt",4341801000.0,2201,W,NATIONAL,AV,8.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4341801000,"Milwaukee, WI",,
957,6/30/2020,6/27/2019,MAMIE'S,MAMIE'S,"DEBRA L MICKEY, SP",4359989100.0,3300,W,NATIONAL,AV,8.0,2.0,BTAVN,Class B Tavern License,68.0,,4359989100,"Milwaukee, WI",,
958,11/13/2020,11/13/2019,GENE'S UNICORN PUB II,GENE'S UNICORN PUB II,"SHANE G PARKER, SP",4350057000.0,3412,W,NATIONAL,AV,8.0,2.0,BTAVN,Class B Tavern License,25.0,,4350057000,"Milwaukee, WI",,
959,11/6/2020,10/18/2019,"THAI BARBECUE, LLC",THAI BAR-B-QUE,"XAY CHAI, Agt",,3417,W,NATIONAL,AV,8.0,2.0,BTAVN,Class B Tavern License,,,4350405000,"Milwaukee, WI",,
960,8/3/2020,7/11/2019,Bamboo LLC,Bamboo,"Jay Xa Khongmany, Agt",4350403000.0,3427,W,NATIONAL,AV,8.0,2.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,4350403000,"Milwaukee, WI",,
961,8/3/2020,7/9/2019,Bamboo LLC,Bamboo,"Jay Xa Khongmany, Agt",4350403000.0,3427,W,NATIONAL,AV,8.0,2.0,CWINE,Class C Wine Retailer's License,,,4350403000,"Milwaukee, WI",,
962,4/24/2020,4/25/2019,LEVA ENTERPRISES SOUTH LLC,Orenda,"Leticia C Munoz Hernandez, Agt",4360026000.0,3514,W,NATIONAL,AV,8.0,2.0,BTAVN,Class B Tavern License,,,4360026000,"Milwaukee, WI",,
963,2/12/2020,1/14/2019,BECKER'S SILVER SPUR,BECKER'S SILVER SPUR,"DEBRA A BECKER, SP",4360107100.0,3700,W,NATIONAL,AV,8.0,2.0,BTAVN,Class B Tavern License,25.0,,4360107100,"Milwaukee, WI",,
964,2/29/2020,2/27/2019,"Milwaukee Nights Pub, LLC",Milwaukee Nights Pub,"Samona McCann, Agt",4360149000.0,3830,W,NATIONAL,AV,8.0,2.0,BTAVN,Class B Tavern License,80.0,,4360149000,"Milwaukee, WI",,
965,11/4/2020,11/5/2019,"LL Associates, LLC",La Casa de Alberto,"Luis A Gonzalez, Agt",4321034000.0,624,W,NATIONAL,AV,12.0,2.0,BTAVN,Class B Tavern License,49.0,,4321034000,"Milwaukee, WI",,
966,8/5/2020,8/6/2019,"THE NATIONAL, LLC",THE NATIONAL,"Amy R Plennes, Agt",,839,W,NATIONAL,AV,12.0,2.0,BTAVN,Class B Tavern License,,,4320811000,"Milwaukee, WI",,
967,9/22/2020,9/9/2019,"MARY BART, LLC",BARTOLOTTA'S LAKE PARK BISTRO,"JOHN M WISE, Agt",3189999100.0,3133,E,NEWBERRY,BL,3.0,1.0,BTAVN,Class B Tavern License,200.0,,3189999100,"Milwaukee, WI",,
968,6/30/2020,6/18/2019,SOUTH SHORE YACHT CLUB,SOUTH SHORE YACHT CLUB,"BRUCE W NASON, Agt",,2300,E,NOCK,ST,14.0,6.0,BTAVN,Class B Tavern License,240.0,,5019999100,"Milwaukee, WI",,
969,5/29/2020,5/29/2019,Dairyland Retail Group LLC,7-Eleven #35852B,"Elizabeth J Evans, Agt",3550448100.0,1609,E,NORTH,AV,3.0,1.0,ALIQR,Class A Retailer's Intoxicating Liquor License,,,3550448100,"Milwaukee, WI",,
970,5/29/2020,5/29/2019,Dairyland Retail Group LLC,7-Eleven #35852B,"Elizabeth J Evans, Agt",3550448100.0,1609,E,NORTH,AV,3.0,1.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3550448100,"Milwaukee, WI",,
971,10/10/2020,9/27/2019,C&H Asian Fusion LLC,Asian Fusion,"Wei Xu Huang, Agt",3550448100.0,1609,E,NORTH,AV,3.0,1.0,CWINE,Class C Wine Retailer's License,,,3550448100,"Milwaukee, WI",,
972,10/10/2020,9/25/2019,C&H Asian Fusion LLC,Asian Fusion,"Wei Xu Huang, Agt",3550448100.0,1609,E,NORTH,AV,3.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3550448100,"Milwaukee, WI",,
973,7/8/2020,7/9/2019,"VITUCCI'S, INC",VITUCCI'S COCKTAIL LOUNGE,"Julie A Vitucci, Agt",3190790000.0,1832,E,NORTH,AV,3.0,1.0,BTAVN,Class B Tavern License,160.0,,3190790000,"Milwaukee, WI",,
974,6/30/2020,6/18/2019,"BEANS & BARLEY, INC",BEANS & BARLEY,"JAMES C NEUMEYER, Agt",3560289111.0,1901,E,NORTH,AV,3.0,1.0,BTAVN,Class B Tavern License,180.0,,3560289111,"Milwaukee, WI",,
975,12/18/2019,1/22/2019,"KRAYEM, INC",QUICK STOP FOODS,"MOHAMMAD I EL-HASSAN, Agt",3211239000.0,416,E,NORTH,AV,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3211239000,"Milwaukee, WI",,
976,1/17/2020,12/18/2018,"SUPERIOR FOOD & LIQUOR, INC",SUPERIOR FOOD & LIQUOR,"FATHI M JABER, Agt",,1535,W,NORTH,AV,15.0,3.0,ALQML,Class A Malt & Class A Liquor License,,,3515041000,"Milwaukee, WI",,
977,5/11/2020,5/13/2019,"NORTH AVENUE GALST, LLC",GALST FOODS,"GURDEV SINGH, Agt",3240667100.0,1622,W,NORTH,AV,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3240667100,"Milwaukee, WI",,
978,6/19/2020,5/29/2019,"NORTH AVENUE LIQUOR, INC",NORTH AVENUE LIQUOR & FOOD MART,"GURPIAR SINGH, Agt",3491038100.0,3013,W,NORTH,AV,15.0,3.0,ALQML,Class A Malt & Class A Liquor License,,,3491038100,"Milwaukee, WI",,
979,2/5/2020,2/6/2019,Milwaukee Meat and Seafood LLC,Bill The Butcher,"GURPREET S GILL, Agt",3480904000.0,3533,W,NORTH,AV,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3480904000,"Milwaukee, WI",,
980,6/15/2020,5/29/2019,"MC BOB'S PUB & GRILL, INC",MC BOB'S PUB & GRILL,"CHRISTINE R MC ROBERTS, Agt",3471042000.0,4919,W,NORTH,AV,15.0,3.0,BTAVN,Class B Tavern License,172.0,,3471042000,"Milwaukee, WI",,
981,12/10/2019,11/27/2018,"CHINA TOWN, INC",CHINA TOWN RESTAURANT,"LENNY CHU, Agt",3461605000.0,5125,W,NORTH,AV,10.0,3.0,BTAVN,Class B Tavern License,25.0,,3461605000,"Milwaukee, WI",,
982,3/12/2020,3/13/2019,"MEKONG CAFE, LLC",MEKONG CAFE,"SICHANH Volp, Agt",,5930,W,NORTH,AV,10.0,3.0,CWINE,Class C Wine Retailer's License,300.0,,3290150000,"Milwaukee, WI",,
983,3/12/2020,3/13/2019,"MEKONG CAFE, LLC",MEKONG CAFE,"SICHANH Volp, Agt",,5930,W,NORTH,AV,10.0,3.0,BBEER,Class B Fermented Malt Beverage Retailer's License,300.0,,3290150000,"Milwaukee, WI",,
984,7/5/2020,6/24/2019,King Food Mart LLC,King Food Market,"BIRA SINGH, Agt",3230913000.0,938,W,NORTH,AV,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3230913000,"Milwaukee, WI",,
985,5/3/2020,4/17/2019,ST VERONICA CONGREGATION,ST VERONICA CONGREGATION,"Mary Jo Hallfeld, Agt",,353,E,NORWICH,ST,13.0,6.0,BTAVN,Class B Tavern License,,,5810901110,"Milwaukee, WI",,
986,4/10/2020,3/27/2019,"Wunderjak Enterprises, LLC",Fat Daddy's,"STEFANI I JAKSIC, Agt",4311231000.0,120,W,National,AV,12.0,2.0,BTAVN,Class B Tavern License,270.0,"92 - First floor, 178 - Beer Garden",4311231000,"Milwaukee, WI",,
987,9/3/2020,8/7/2019,ECN3 Inc,Engine Co No 3,"AUGUSTO P SANDRONI, JR, Agt",4311004100.0,217,W,National,AV,12.0,2.0,BTAVN,Class B Tavern License,,,4311004100,"Milwaukee, WI",,
988,1/18/2020,12/18/2018,"S & W, Inc",Kwik Stop,"KANAIYALAL B PATEL, Agt",4340031110.0,2434,W,National,AV,8.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4340031110,"Milwaukee, WI",,
989,7/5/2020,6/18/2019,MC Jimenez LLC,Candelas,"Martin Jimenez Segura, Agt",4340707000.0,2537,W,National,AV,8.0,2.0,BTAVN,Class B Tavern License,99.0,,4340707000,"Milwaukee, WI",,
990,9/24/2020,9/10/2019,"National Beer & Food Mart, LLC",National Food,"JASMINDER SINGH, Agt",4350201000.0,3101,W,National,AV,8.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4350201000,"Milwaukee, WI",,
991,11/26/2020,11/5/2019,Forest Home Ave Chicken Palace LLC,Chicken Palace National,"VALDEMAR ESCOBAR, Agt",4350401000.0,3433,W,National,AV,8.0,2.0,BTAVN,Class B Tavern License,65.0,,4350401000,"Milwaukee, WI",,
992,11/26/2019,11/6/2018,Forest Home Ave Chicken Palace LLC,Chicken Palace National,"VALDEMAR ESCOBAR, Agt",4350401000.0,3433,W,National,AV,8.0,2.0,BTAVN,Class B Tavern License,65.0,,4350401000,"Milwaukee, WI",,
993,4/8/2020,3/26/2019,"National Grocery, LLC",National Grocery,"Manpreet Singh, Agt",4360201000.0,3501,W,National,AV,8.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4360201000,"Milwaukee, WI",,
994,2/26/2020,2/7/2019,Pakeng Palace,Pakeng Palace,"Rick K Vang, SP",4360110100.0,3730,W,National,AV,8.0,2.0,BTAVN,Class B Tavern License,251.0,,4360110100,"Milwaukee, WI",,
995,5/31/2020,5/30/2019,National Food Mart LLC,National Food Mart,"Tasha R Jones, Agt",4311079000.0,530,W,National,AV,12.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4311079000,"Milwaukee, WI",,
996,11/12/2020,11/13/2019,"538 WNationalHall, LLC",Walker's Point Music Hall,"JAY K STAMATES, Agt",4311080000.0,538,W,National,AV,12.0,2.0,BTAVN,Class B Tavern License,162.0,,4311080000,"Milwaukee, WI",,
997,1/18/2020,12/18/2018,Dream Lab LLC,Dream Lab,"Shawn Kazubowski, Agt",4311038000.0,327,W,National,,12.0,2.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,0,"Milwaukee, WI",,
998,2/26/2020,2/27/2019,Layton Echo Group LLC,Baccanera,"Alex R Sperry, Agt",3201524000.0,1732,E,North,AV,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3201524000,"Milwaukee, WI",,
999,9/15/2020,9/10/2019,Nine Below Inc,Nine Below,"Marla R Poytinger, Agt",3560289111.0,1905,E,North,AV,3.0,1.0,BTAVN,Class B Tavern License,270.0,,3560289111,"Milwaukee, WI",,
1000,2/4/2020,2/5/2019,"El Grupo J & K, LLC",El Grupo J & K,"Kevin I Lopez, Agt",3560215100.0,2207,E,North,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3560215100,"Milwaukee, WI",,
1001,12/18/2019,11/27/2018,"D & D's Lounge, LLC",D & D's Lounge,"Douglas S Davis, Agt",3231368000.0,1218,W,North,AV,15.0,3.0,BTAVN,Class B Tavern License,29.0,,3231368000,"Milwaukee, WI",,
1002,1/18/2020,1/17/2019,"New Rainbow, LLC",New Rainbow Foods,"BALWINDER SINGH, Agt",3521960000.0,1433,W,North,AV,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3521960000,"Milwaukee, WI",,
1003,3/5/2020,3/6/2019,Julian's Hall and Lounge LLC,Julian's Hall and Lounge,"Julian L Nelson, Agt",3500886000.0,2125,W,North,AV,15.0,3.0,BTAVN,Class B Tavern License,,,3500886000,"Milwaukee, WI",,
1004,12/4/2019,11/29/2018,T Jay's Lounge LLC,T Jay's Lounge,"Shanita M Cotton, Agt",3491003000.0,2911,W,North,AV,15.0,3.0,BTAVN,Class B Tavern License,,,3491003000,"Milwaukee, WI",,
1005,3/3/2020,3/4/2019,"3041 West North Avenue, LLC",3041North,"Keith B Terry, Agt",3492002100.0,3041,W,North,AV,15.0,3.0,BTAVN,Class B Tavern License,480.0,,3492002100,"Milwaukee, WI",,
1006,11/14/2020,10/15/2019,McBobs Pub & Grill Inc,Tusk,"CHRISTINE R MCROBERTS, Agt",3461403000.0,5513,W,North,AV,10.0,3.0,BTAVN,Class B Tavern License,,,3461403000,"Milwaukee, WI",,
1007,11/7/2020,11/8/2019,PNC Investment Limited,Level's on North,"Jeffery L Henderson, Agt",3230653000.0,634,W,North,AV,6.0,5.0,BTAVN,Class B Tavern License,62.0,,3230653000,"Milwaukee, WI",,
1008,12/11/2019,11/27/2018,"FARSI, LLC",SHAHRAZAD RESTAURANT,"MOHAMMAD KHATIBI, Agt",,2847,N,OAKLAND,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3151204000,"Milwaukee, WI",,
1009,6/30/2020,6/18/2019,"GILBERT LIQUOR CO, INC",GILBERT LIQUOR,"ALLAN R RASMUSSEN, Agt",,2853,N,OAKLAND,AV,3.0,1.0,ALQML,Class A Malt & Class A Liquor License,,,3151203000,"Milwaukee, WI",,
1010,2/8/2020,1/14/2019,"AXELS, INC",AXELS,"ERIC A RASMUSSEN, Agt",,2859,N,OAKLAND,AV,3.0,1.0,BTAVN,Class B Tavern License,100.0,,3151202000,"Milwaukee, WI",,
1011,9/25/2020,9/4/2019,JAB Ventures INC,Good Land Wing Co,"Adam S Brown, Agt",3150307110.0,2911,N,OAKLAND,AV,3.0,1.0,CWINE,Class C Wine Retailer's License,,,3150307110,"Milwaukee, WI",,
1012,9/25/2020,9/4/2019,JAB Ventures INC,Good Land Wing Co,"Adam S Brown, Agt",3150307110.0,2911,N,OAKLAND,AV,3.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3150307110,"Milwaukee, WI",,
1013,6/30/2020,6/18/2019,"LISA'S FINE FOODS, INC",Lisa's Fine Foods,"GARY J BONGIORNO, Agt",3150005000.0,2961,N,OAKLAND,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3150005000,"Milwaukee, WI",,
1014,11/3/2020,10/16/2019,"LA CONCA D'ORO, INC",CARINI'S LA CONCA D'ORO,"PETER J CARINI, Agt",,3468,N,OAKLAND,AV,3.0,1.0,BTAVN,Class B Tavern License,148.0,,2790507000,"Milwaukee, WI",,
1015,11/7/2020,10/15/2019,"TOTO'S, INC",OTTO'S BEVERAGE CENTER,"CHRISTOPHER R OELKE, Agt",2790505100.0,3476,N,OAKLAND,AV,3.0,1.0,ALQML,Class A Malt & Class A Liquor License,,,2790505100,"Milwaukee, WI",,
1016,3/20/2020,2/27/2019,"CHIPOTLE MEXICAN GRILL OF CO, LLC",CHIPOTLE MEXICAN GRILL #313,"Brian J Bushaw, Agt",3601471000.0,600,E,OGDEN,AV,3.0,1.0,BTAVN,Class B Tavern License,99.0,,3601471000,"Milwaukee, WI",,
1017,6/30/2020,6/26/2019,"FRANCISCO, INC",CRABBY'S BAR & GRILL,"FRANCIS DANIELS, Agt",,2109,E,OKLAHOMA,AV,14.0,6.0,BTAVN,Class B Tavern License,150.0,,5400619100,"Milwaukee, WI",,
1018,3/23/2020,2/26/2019,"CMAK, LLC",BERT'S LIQUOR IN BAY VIEW,"RICHARD G FRENN, JR, Agt",5410710000.0,2523,E,OKLAHOMA,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5410710000,"Milwaukee, WI",,
1019,7/31/2020,7/9/2019,"DISCOUNT LIQUOR, INC",DISCOUNT LIQUOR,"THOMAS J GREGUSKA, Agt",5310104100.0,5031,W,OKLAHOMA,AV,11.0,6.0,ALIQR,Class A Retailer's Intoxicating Liquor License,,,5310104100,"Milwaukee, WI",,
1020,6/30/2020,7/9/2019,"AMERICAN SERB MEMORIAL HALL, INC",AMERICAN SERB HALL,"PETER SARENAC, Agt",5301179111.0,5101,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,2954.0,"Governors Hall - 1474, Bowling Alley - 291, President's Bar and Hall - 1189",5301179111,"Milwaukee, WI",,
1021,9/26/2020,9/4/2019,"IZIDORA, LLC",DOCCY'S POOL & DARTS,"MILAN STOJSAVLJEVIC, Agt",5301008000.0,5701,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,58.0,,5301008000,"Milwaukee, WI",,
1022,11/14/2020,11/13/2019,"ALDI, INC",ALDI #40,"Travis C Rasmussen, Agt",5301501000.0,5811,W,OKLAHOMA,AV,11.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5301501000,"Milwaukee, WI",,
1023,7/26/2020,7/9/2019,WALGREEN CO,WALGREENS #6020,"THERESE A GERNDT, Agt",5140303100.0,6030,W,OKLAHOMA,AV,11.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5140303100,"Milwaukee, WI",,
1024,11/30/2019,11/28/2018,"WRECKING CREW, INC",McCarty Park Sports Pub & Grill,"SEAN A RAFFAELLI, Agt",5151708110.0,6828,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,170.0,,5151708110,"Milwaukee, WI",,
1025,4/19/2020,3/26/2019,"AMF BOWLING CENTERS, INC",AMF WEST LANES,"Daniel E Patterson, Agt",5280701121.0,7505,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,823.0,"first floor 535, second floor 288",5280701121,"Milwaukee, WI",,
1026,7/29/2020,8/6/2019,Buenavista Banquet Hall LLC,Buenavista Banquets & Restaurant,"ENICACIO Sanchez-Mora, Agt",5281122100.0,7507,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,200.0,,5281122100,"Milwaukee, WI",,
1027,9/15/2020,8/30/2019,"MILWAUKEE BRAT HOUSE, LLC",MILWAUKEE BRAT HOUSE,"SCOTT A SCHAEFER, Agt",3610528000.0,1013,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,191.0,,3610528000,"Milwaukee, WI",,
1028,12/17/2019,11/27/2018,"TRIPLE CROWN, INC",BUCK BRADLEY'S EATERY & SALOON,"BERNARD PAGET, SR, Agt",,1019,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,599.0,"299 upper
300 lower",3610527000,"Milwaukee, WI",,
1029,6/15/2020,5/29/2019,"BRICK 3 PIZZA, LLC",BRICK 3 PIZZA,"RICHARD J BARRETT, Agt",,1107,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,57.0,,3610432000,"Milwaukee, WI",,
1030,12/14/2019,11/27/2018,MKEAA LLC,Ale Asylum Riverhouse,"Matthew R Markson, Agt",3611801110.0,1110,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,741.0,,3611801110,"Milwaukee, WI",,
1031,12/12/2019,12/13/2018,"Lucille's Dueling Piano Bar, LLC",Cantina Milwaukee,"Jack Roman, Agt",3611801110.0,1110,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,320.0,,3611801110,"Milwaukee, WI",,
1032,12/13/2019,9/26/2019,Double Dragon MKE LLC,White Tail,"NATHAN T TUSLER, Agt",3611801110.0,1110,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,80.0,,3611801110,"Milwaukee, WI",,
1033,11/18/2020,11/20/2019,"MIDAS HOSPITALITY, LLC",Aloft Milwaukee Downtown,"Olesya V Pidkalyuk, Agt",3620472100.0,1230,N,OLD WORLD THIRD,ST,6.0,1.0,BTAVN,Class B Tavern License,,,3620472100,"Milwaukee, WI",,
1034,11/30/2019,11/12/2018,"AIMBRIDGE CONCESSIONS, INC",ALOFT MILWAUKEE DOWNTOWN,"Rebecca A Grennier, Agt",3620472000.0,1230,N,OLD WORLD THIRD,ST,6.0,1.0,BTAVN,Class B Tavern License,160.0,"Remix area cap 50, WXYZ area cap 46",3620472100,"Milwaukee, WI",,
1035,11/30/2020,11/5/2019,"AIMBRIDGE CONCESSIONS, INC",ALOFT MILWAUKEE DOWNTOWN,"Rebecca A Grennier, Agt",3620472000.0,1230,N,OLD WORLD THIRD,ST,6.0,1.0,BTAVN,Class B Tavern License,160.0,"Remix area cap 50, WXYZ area cap 46",3620472100,"Milwaukee, WI",,
1036,6/14/2020,6/3/2019,"GRAND CONVENIENT, LLC",GRAND CONVENIENT STORE,"AHMED K YAFAI, Agt",,724,N,OLD WORLD THIRD,ST,4.0,1.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3610659000,"Milwaukee, WI",,
1037,12/21/2019,11/27/2018,"THE KING AND I RESTAURANT, INC",THE KING AND I RESTAURANT,"DEREK E PHOUNGPHOL, Agt",3610620000.0,830,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,240.0,,3610620000,"Milwaukee, WI",,
1038,10/17/2020,9/24/2019,CALDERONE CLUB,CALDERONE CLUB,"GIORGIO G FAZZARI, SP",,842,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,100.0,,3920203000,"Milwaukee, WI",,
1039,5/23/2020,5/7/2019,"WESTOWN ASSOCIATION OF MILW, INC",WESTOWN ASSOCIATION,"STACIE J CALLIES, Agt",3610542111.0,950,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610542111,"Milwaukee, WI",,
1040,4/24/2020,4/18/2019,El Barril,El Barril,"JOSE L TERRONES, SP",4600846000.0,1400,W,ORCHARD,ST,12.0,2.0,BTAVN,Class B Tavern License,59.0,,4600846000,"Milwaukee, WI",,
1041,4/5/2020,5/29/2019,PB65 INC,Orchard Food Mart,"Sudeep S Mann, Agt",4590181000.0,2201,W,ORCHARD,ST,8.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4590181000,"Milwaukee, WI",,
1042,3/27/2020,3/25/2019,ARO Management LLC,The Miramar Theatre,"Aaron Ohlsson, Agt",3160754000.0,2844,N,Oakland,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3160754000,"Milwaukee, WI",,
1043,5/2/2020,4/23/2019,Thai A Kitchen,Thai A Kitchen,"Toua Vang, SP",3151204000.0,2851,N,Oakland,AV,3.0,1.0,CWINE,Class C Wine Retailer's License,49.0,,3151204000,"Milwaukee, WI",,
1044,5/2/2020,4/16/2019,Thai A Kitchen,Thai A Kitchen,"Toua Vang, SP",3151204000.0,2851,N,Oakland,AV,3.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,49.0,,3151204000,"Milwaukee, WI",,
1045,12/3/2019,11/28/2018,"BTH Pizza, LLC",Blaze Pizza,"Paul S Thompson, Agt",3150307110.0,2901,N,Oakland,AV,3.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3150307110,"Milwaukee, WI",,
1046,12/3/2019,11/28/2018,"BTH Pizza, LLC",Blaze Pizza,"Paul S Thompson, Agt",3150307110.0,2901,N,Oakland,AV,3.0,1.0,CWINE,Class C Wine Retailer's License,,,3150307110,"Milwaukee, WI",,
1047,5/29/2020,5/29/2019,Dairyland Retail Group LLC,7-Eleven #35853C,"Elizabeth J Evans, Agt",2801185110.0,3301,N,Oakland,AV,3.0,1.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2801185110,"Milwaukee, WI",,
1048,4/9/2020,3/26/2019,"Board Game Barrister, LTD",Oak & Shield Gaming Pub,"Lynn M Richter, Agt",3601471000.0,600,E,Ogden,AV,3.0,1.0,BTAVN,Class B Tavern License,129.0,,3601471000,"Milwaukee, WI",,
1049,10/10/2020,9/24/2019,"Restaurante La Salsa, LLC",Restaurante La Salsa,"Cristian Jimenez, Agt",5381403100.0,117,E,Oklahoma,AV,14.0,6.0,BTAVN,Class B Tavern License,99.0,,5381403100,"Milwaukee, WI",,
1050,11/14/2020,11/15/2019,BV Tap LLC,Straight Shots,"Derek A Donaldson, Agt",5390098000.0,1503,E,Oklahoma,AV,14.0,6.0,BTAVN,Class B Tavern License,99.0,,5390098000,"Milwaukee, WI",,
1051,8/2/2020,7/15/2019,"SmallPie, Inc",Small Pie,"VALERI A LUCKS, Agt",5020081000.0,2504,E,Oklahoma,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,5020081000,"Milwaukee, WI",,
1052,9/26/2020,9/4/2019,"SAL B, LLC",Piggly Wiggly Supermarket # 71,"DAVID P HACKBARTH, Agt",5370702000.0,123,W,Oklahoma,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5370702000,"Milwaukee, WI",,
1053,4/2/2020,3/27/2019,El Relajo LLC,El Relajo,"JOSE S VIDRIO, Agt",5360203000.0,733,W,Oklahoma,AV,14.0,6.0,BTAVN,Class B Tavern License,76.0,,5360203000,"Milwaukee, WI",,
1054,11/6/2020,10/15/2019,Rajdip Inc,Oklahoma Liquor,"Rupen A Patel, Agt",5361217100.0,933,W,Oklahoma,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5361217100,"Milwaukee, WI",,
1055,3/3/2020,3/1/2019,Who's Milwaukee LLC,"Who's on Third, Milwaukee's Pub","ROBERT L WILTGEN, Agt",3610538000.0,1003,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610538000,"Milwaukee, WI",,
