,EXP_DATE,EFF_DATE,CORP_NAME,TRADE_NAME,LICENSEE,TAXKEY_NUMBER,HOUSE_NR,SDIR,STREET,STTYPE,ALDERMANIC_DISTRICT,POLICE_DISTRICT,LIC_TYPE,License Type Full Name,TOT_CAP,ROOM_CAP,TAXKEY,CITY,lat,lon
980,2020-06-15,2019-05-29,"MC BOB'S PUB & GRILL, INC",MC BOB'S PUB & GRILL,"CHRISTINE R MC ROBERTS, Agt",3471042000.0,4919,W,NORTH,AV,15.0,3.0,BTAVN,Class B Tavern License,172.0,,3471042000,"Milwaukee, WI",,
981,2019-12-10,2018-11-27,"CHINA TOWN, INC",CHINA TOWN RESTAURANT,"LENNY CHU, Agt",3461605000.0,5125,W,NORTH,AV,10.0,3.0,BTAVN,Class B Tavern License,25.0,,3461605000,"Milwaukee, WI",,
982,2020-03-12,2019-03-13,"MEKONG CAFE, LLC",MEKONG CAFE,"SICHANH Volp, Agt",,5930,W,NORTH,AV,10.0,3.0,CWINE,Class C Wine Retailer's License,300.0,,3290150000,"Milwaukee, WI",,
983,2020-03-12,2019-03-13,"MEKONG CAFE, LLC",MEKONG CAFE,"SICHANH Volp, Agt",,5930,W,NORTH,AV,10.0,3.0,BBEER,Class B Fermented Malt Beverage Retailer's License,300.0,,3290150000,"Milwaukee, WI",,
984,2020-07-05,2019-06-24,King Food Mart LLC,King Food Market,"BIRA SINGH, Agt",3230913000.0,938,W,NORTH,AV,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3230913000,"Milwaukee, WI",,
985,2020-05-03,2019-04-17,ST VERONICA CONGREGATION,ST VERONICA CONGREGATION,"Mary Jo Hallfeld, Agt",,353,E,NORWICH,ST,13.0,6.0,BTAVN,Class B Tavern License,,,5810901110,"Milwaukee, WI",,
986,2020-04-10,2019-03-27,"Wunderjak Enterprises, LLC",Fat Daddy's,"STEFANI I JAKSIC, Agt",4311231000.0,120,W,National,AV,12.0,2.0,BTAVN,Class B Tavern License,270.0,"92 - First floor, 178 - Beer Garden",4311231000,"Milwaukee, WI",,
987,2020-09-03,2019-08-07,ECN3 Inc,Engine Co No 3,"AUGUSTO P SANDRONI, JR, Agt",4311004100.0,217,W,National,AV,12.0,2.0,BTAVN,Class B Tavern License,,,4311004100,"Milwaukee, WI",,
988,2020-01-18,2018-12-18,"S & W, Inc",Kwik Stop,"KANAIYALAL B PATEL, Agt",4340031110.0,2434,W,National,AV,8.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4340031110,"Milwaukee, WI",,
989,2020-07-05,2019-06-18,MC Jimenez LLC,Candelas,"Martin Jimenez Segura, Agt",4340707000.0,2537,W,National,AV,8.0,2.0,BTAVN,Class B Tavern License,99.0,,4340707000,"Milwaukee, WI",,
990,2020-09-24,2019-09-10,"National Beer & Food Mart, LLC",National Food,"JASMINDER SINGH, Agt",4350201000.0,3101,W,National,AV,8.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4350201000,"Milwaukee, WI",,
991,2020-11-26,2019-11-05,Forest Home Ave Chicken Palace LLC,Chicken Palace National,"VALDEMAR ESCOBAR, Agt",4350401000.0,3433,W,National,AV,8.0,2.0,BTAVN,Class B Tavern License,65.0,,4350401000,"Milwaukee, WI",,
992,2019-11-26,2018-11-06,Forest Home Ave Chicken Palace LLC,Chicken Palace National,"VALDEMAR ESCOBAR, Agt",4350401000.0,3433,W,National,AV,8.0,2.0,BTAVN,Class B Tavern License,65.0,,4350401000,"Milwaukee, WI",,
993,2020-04-08,2019-03-26,"National Grocery, LLC",National Grocery,"Manpreet Singh, Agt",4360201000.0,3501,W,National,AV,8.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4360201000,"Milwaukee, WI",,
994,2020-02-26,2019-02-07,Pakeng Palace,Pakeng Palace,"Rick K Vang, SP",4360110100.0,3730,W,National,AV,8.0,2.0,BTAVN,Class B Tavern License,251.0,,4360110100,"Milwaukee, WI",,
995,2020-05-31,2019-05-30,National Food Mart LLC,National Food Mart,"Tasha R Jones, Agt",4311079000.0,530,W,National,AV,12.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4311079000,"Milwaukee, WI",,
996,2020-11-12,2019-11-13,"538 WNationalHall, LLC",Walker's Point Music Hall,"JAY K STAMATES, Agt",4311080000.0,538,W,National,AV,12.0,2.0,BTAVN,Class B Tavern License,162.0,,4311080000,"Milwaukee, WI",,
997,2020-01-18,2018-12-18,Dream Lab LLC,Dream Lab,"Shawn Kazubowski, Agt",4311038000.0,327,W,National,,12.0,2.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,0,"Milwaukee, WI",,
998,2020-02-26,2019-02-27,Layton Echo Group LLC,Baccanera,"Alex R Sperry, Agt",3201524000.0,1732,E,North,AV,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3201524000,"Milwaukee, WI",,
999,2020-09-15,2019-09-10,Nine Below Inc,Nine Below,"Marla R Poytinger, Agt",3560289111.0,1905,E,North,AV,3.0,1.0,BTAVN,Class B Tavern License,270.0,,3560289111,"Milwaukee, WI",,
1000,2020-02-04,2019-02-05,"El Grupo J & K, LLC",El Grupo J & K,"Kevin I Lopez, Agt",3560215100.0,2207,E,North,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3560215100,"Milwaukee, WI",,
1001,2019-12-18,2018-11-27,"D & D's Lounge, LLC",D & D's Lounge,"Douglas S Davis, Agt",3231368000.0,1218,W,North,AV,15.0,3.0,BTAVN,Class B Tavern License,29.0,,3231368000,"Milwaukee, WI",,
1002,2020-01-18,2019-01-17,"New Rainbow, LLC",New Rainbow Foods,"BALWINDER SINGH, Agt",3521960000.0,1433,W,North,AV,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3521960000,"Milwaukee, WI",,
1003,2020-03-05,2019-03-06,Julian's Hall and Lounge LLC,Julian's Hall and Lounge,"Julian L Nelson, Agt",3500886000.0,2125,W,North,AV,15.0,3.0,BTAVN,Class B Tavern License,,,3500886000,"Milwaukee, WI",,
1004,2019-12-04,2018-11-29,T Jay's Lounge LLC,T Jay's Lounge,"Shanita M Cotton, Agt",3491003000.0,2911,W,North,AV,15.0,3.0,BTAVN,Class B Tavern License,,,3491003000,"Milwaukee, WI",,
1005,2020-03-03,2019-03-04,"3041 West North Avenue, LLC",3041North,"Keith B Terry, Agt",3492002100.0,3041,W,North,AV,15.0,3.0,BTAVN,Class B Tavern License,480.0,,3492002100,"Milwaukee, WI",,
1006,2020-11-14,2019-10-15,McBobs Pub & Grill Inc,Tusk,"CHRISTINE R MCROBERTS, Agt",3461403000.0,5513,W,North,AV,10.0,3.0,BTAVN,Class B Tavern License,,,3461403000,"Milwaukee, WI",,
1007,2020-11-07,2019-11-08,PNC Investment Limited,Level's on North,"Jeffery L Henderson, Agt",3230653000.0,634,W,North,AV,6.0,5.0,BTAVN,Class B Tavern License,62.0,,3230653000,"Milwaukee, WI",,
1008,2019-12-11,2018-11-27,"FARSI, LLC",SHAHRAZAD RESTAURANT,"MOHAMMAD KHATIBI, Agt",,2847,N,OAKLAND,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3151204000,"Milwaukee, WI",,
1009,2020-06-30,2019-06-18,"GILBERT LIQUOR CO, INC",GILBERT LIQUOR,"ALLAN R RASMUSSEN, Agt",,2853,N,OAKLAND,AV,3.0,1.0,ALQML,Class A Malt & Class A Liquor License,,,3151203000,"Milwaukee, WI",,
1010,2020-02-08,2019-01-14,"AXELS, INC",AXELS,"ERIC A RASMUSSEN, Agt",,2859,N,OAKLAND,AV,3.0,1.0,BTAVN,Class B Tavern License,100.0,,3151202000,"Milwaukee, WI",,
1011,2020-09-25,2019-09-04,JAB Ventures INC,Good Land Wing Co,"Adam S Brown, Agt",3150307110.0,2911,N,OAKLAND,AV,3.0,1.0,CWINE,Class C Wine Retailer's License,,,3150307110,"Milwaukee, WI",,
1012,2020-09-25,2019-09-04,JAB Ventures INC,Good Land Wing Co,"Adam S Brown, Agt",3150307110.0,2911,N,OAKLAND,AV,3.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3150307110,"Milwaukee, WI",,
1013,2020-06-30,2019-06-18,"LISA'S FINE FOODS, INC",Lisa's Fine Foods,"GARY J BONGIORNO, Agt",3150005000.0,2961,N,OAKLAND,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3150005000,"Milwaukee, WI",,
1014,2020-11-03,2019-10-16,"LA CONCA D'ORO, INC",CARINI'S LA CONCA D'ORO,"PETER J CARINI, Agt",,3468,N,OAKLAND,AV,3.0,1.0,BTAVN,Class B Tavern License,148.0,,2790507000,"Milwaukee, WI",,
1015,2020-11-07,2019-10-15,"TOTO'S, INC",OTTO'S BEVERAGE CENTER,"CHRISTOPHER R OELKE, Agt",2790505100.0,3476,N,OAKLAND,AV,3.0,1.0,ALQML,Class A Malt & Class A Liquor License,,,2790505100,"Milwaukee, WI",,
1016,2020-03-20,2019-02-27,"CHIPOTLE MEXICAN GRILL OF CO, LLC",CHIPOTLE MEXICAN GRILL #313,"Brian J Bushaw, Agt",3601471000.0,600,E,OGDEN,AV,3.0,1.0,BTAVN,Class B Tavern License,99.0,,3601471000,"Milwaukee, WI",,
1017,2020-06-30,2019-06-26,"FRANCISCO, INC",CRABBY'S BAR & GRILL,"FRANCIS DANIELS, Agt",,2109,E,OKLAHOMA,AV,14.0,6.0,BTAVN,Class B Tavern License,150.0,,5400619100,"Milwaukee, WI",,
1018,2020-03-23,2019-02-26,"CMAK, LLC",BERT'S LIQUOR IN BAY VIEW,"RICHARD G FRENN, JR, Agt",5410710000.0,2523,E,OKLAHOMA,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5410710000,"Milwaukee, WI",,
1019,2020-07-31,2019-07-09,"DISCOUNT LIQUOR, INC",DISCOUNT LIQUOR,"THOMAS J GREGUSKA, Agt",5310104100.0,5031,W,OKLAHOMA,AV,11.0,6.0,ALIQR,Class A Retailer's Intoxicating Liquor License,,,5310104100,"Milwaukee, WI",,
1020,2020-06-30,2019-07-09,"AMERICAN SERB MEMORIAL HALL, INC",AMERICAN SERB HALL,"PETER SARENAC, Agt",5301179111.0,5101,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,2954.0,"Governors Hall - 1474, Bowling Alley - 291, President's Bar and Hall - 1189",5301179111,"Milwaukee, WI",,
1021,2020-09-26,2019-09-04,"IZIDORA, LLC",DOCCY'S POOL & DARTS,"MILAN STOJSAVLJEVIC, Agt",5301008000.0,5701,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,58.0,,5301008000,"Milwaukee, WI",,
1022,2020-11-14,2019-11-13,"ALDI, INC",ALDI #40,"Travis C Rasmussen, Agt",5301501000.0,5811,W,OKLAHOMA,AV,11.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5301501000,"Milwaukee, WI",,
1023,2020-07-26,2019-07-09,WALGREEN CO,WALGREENS #6020,"THERESE A GERNDT, Agt",5140303100.0,6030,W,OKLAHOMA,AV,11.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5140303100,"Milwaukee, WI",,
1024,2019-11-30,2018-11-28,"WRECKING CREW, INC",McCarty Park Sports Pub & Grill,"SEAN A RAFFAELLI, Agt",5151708110.0,6828,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,170.0,,5151708110,"Milwaukee, WI",,
1025,2020-04-19,2019-03-26,"AMF BOWLING CENTERS, INC",AMF WEST LANES,"Daniel E Patterson, Agt",5280701121.0,7505,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,823.0,"first floor 535, second floor 288",5280701121,"Milwaukee, WI",,
1026,2020-07-29,2019-08-06,Buenavista Banquet Hall LLC,Buenavista Banquets & Restaurant,"ENICACIO Sanchez-Mora, Agt",5281122100.0,7507,W,OKLAHOMA,AV,11.0,6.0,BTAVN,Class B Tavern License,200.0,,5281122100,"Milwaukee, WI",,
1027,2020-09-15,2019-08-30,"MILWAUKEE BRAT HOUSE, LLC",MILWAUKEE BRAT HOUSE,"SCOTT A SCHAEFER, Agt",3610528000.0,1013,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,191.0,,3610528000,"Milwaukee, WI",,
1028,2019-12-17,2018-11-27,"TRIPLE CROWN, INC",BUCK BRADLEY'S EATERY & SALOON,"BERNARD PAGET, SR, Agt",,1019,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,599.0,"299 upper
300 lower",3610527000,"Milwaukee, WI",,
1029,2020-06-15,2019-05-29,"BRICK 3 PIZZA, LLC",BRICK 3 PIZZA,"RICHARD J BARRETT, Agt",,1107,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,57.0,,3610432000,"Milwaukee, WI",,
1030,2019-12-14,2018-11-27,MKEAA LLC,Ale Asylum Riverhouse,"Matthew R Markson, Agt",3611801110.0,1110,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,741.0,,3611801110,"Milwaukee, WI",,
1031,2019-12-12,2018-12-13,"Lucille's Dueling Piano Bar, LLC",Cantina Milwaukee,"Jack Roman, Agt",3611801110.0,1110,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,320.0,,3611801110,"Milwaukee, WI",,
1032,2019-12-13,2019-09-26,Double Dragon MKE LLC,White Tail,"NATHAN T TUSLER, Agt",3611801110.0,1110,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,80.0,,3611801110,"Milwaukee, WI",,
1033,2020-11-18,2019-11-20,"MIDAS HOSPITALITY, LLC",Aloft Milwaukee Downtown,"Olesya V Pidkalyuk, Agt",3620472100.0,1230,N,OLD WORLD THIRD,ST,6.0,1.0,BTAVN,Class B Tavern License,,,3620472100,"Milwaukee, WI",,
1034,2019-11-30,2018-11-12,"AIMBRIDGE CONCESSIONS, INC",ALOFT MILWAUKEE DOWNTOWN,"Rebecca A Grennier, Agt",3620472000.0,1230,N,OLD WORLD THIRD,ST,6.0,1.0,BTAVN,Class B Tavern License,160.0,"Remix area cap 50, WXYZ area cap 46",3620472100,"Milwaukee, WI",,
1035,2020-11-30,2019-11-05,"AIMBRIDGE CONCESSIONS, INC",ALOFT MILWAUKEE DOWNTOWN,"Rebecca A Grennier, Agt",3620472000.0,1230,N,OLD WORLD THIRD,ST,6.0,1.0,BTAVN,Class B Tavern License,160.0,"Remix area cap 50, WXYZ area cap 46",3620472100,"Milwaukee, WI",,
1036,2020-06-14,2019-06-03,"GRAND CONVENIENT, LLC",GRAND CONVENIENT STORE,"AHMED K YAFAI, Agt",,724,N,OLD WORLD THIRD,ST,4.0,1.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3610659000,"Milwaukee, WI",,
1037,2019-12-21,2018-11-27,"THE KING AND I RESTAURANT, INC",THE KING AND I RESTAURANT,"DEREK E PHOUNGPHOL, Agt",3610620000.0,830,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,240.0,,3610620000,"Milwaukee, WI",,
1038,2020-10-17,2019-09-24,CALDERONE CLUB,CALDERONE CLUB,"GIORGIO G FAZZARI, SP",,842,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,100.0,,3920203000,"Milwaukee, WI",,
1039,2020-05-23,2019-05-07,"WESTOWN ASSOCIATION OF MILW, INC",WESTOWN ASSOCIATION,"STACIE J CALLIES, Agt",3610542111.0,950,N,OLD WORLD THIRD,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610542111,"Milwaukee, WI",,
1040,2020-04-24,2019-04-18,El Barril,El Barril,"JOSE L TERRONES, SP",4600846000.0,1400,W,ORCHARD,ST,12.0,2.0,BTAVN,Class B Tavern License,59.0,,4600846000,"Milwaukee, WI",,
1041,2020-04-05,2019-05-29,PB65 INC,Orchard Food Mart,"Sudeep S Mann, Agt",4590181000.0,2201,W,ORCHARD,ST,8.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4590181000,"Milwaukee, WI",,
1042,2020-03-27,2019-03-25,ARO Management LLC,The Miramar Theatre,"Aaron Ohlsson, Agt",3160754000.0,2844,N,Oakland,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3160754000,"Milwaukee, WI",,
1043,2020-05-02,2019-04-23,Thai A Kitchen,Thai A Kitchen,"Toua Vang, SP",3151204000.0,2851,N,Oakland,AV,3.0,1.0,CWINE,Class C Wine Retailer's License,49.0,,3151204000,"Milwaukee, WI",,
1044,2020-05-02,2019-04-16,Thai A Kitchen,Thai A Kitchen,"Toua Vang, SP",3151204000.0,2851,N,Oakland,AV,3.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,49.0,,3151204000,"Milwaukee, WI",,
1045,2019-12-03,2018-11-28,"BTH Pizza, LLC",Blaze Pizza,"Paul S Thompson, Agt",3150307110.0,2901,N,Oakland,AV,3.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3150307110,"Milwaukee, WI",,
1046,2019-12-03,2018-11-28,"BTH Pizza, LLC",Blaze Pizza,"Paul S Thompson, Agt",3150307110.0,2901,N,Oakland,AV,3.0,1.0,CWINE,Class C Wine Retailer's License,,,3150307110,"Milwaukee, WI",,
1047,2020-05-29,2019-05-29,Dairyland Retail Group LLC,7-Eleven #35853C,"Elizabeth J Evans, Agt",2801185110.0,3301,N,Oakland,AV,3.0,1.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2801185110,"Milwaukee, WI",,
1048,2020-04-09,2019-03-26,"Board Game Barrister, LTD",Oak & Shield Gaming Pub,"Lynn M Richter, Agt",3601471000.0,600,E,Ogden,AV,3.0,1.0,BTAVN,Class B Tavern License,129.0,,3601471000,"Milwaukee, WI",,
1049,2020-10-10,2019-09-24,"Restaurante La Salsa, LLC",Restaurante La Salsa,"Cristian Jimenez, Agt",5381403100.0,117,E,Oklahoma,AV,14.0,6.0,BTAVN,Class B Tavern License,99.0,,5381403100,"Milwaukee, WI",,
1050,2020-11-14,2019-11-15,BV Tap LLC,Straight Shots,"Derek A Donaldson, Agt",5390098000.0,1503,E,Oklahoma,AV,14.0,6.0,BTAVN,Class B Tavern License,99.0,,5390098000,"Milwaukee, WI",,
1051,2020-08-02,2019-07-15,"SmallPie, Inc",Small Pie,"VALERI A LUCKS, Agt",5020081000.0,2504,E,Oklahoma,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,5020081000,"Milwaukee, WI",,
1052,2020-09-26,2019-09-04,"SAL B, LLC",Piggly Wiggly Supermarket # 71,"DAVID P HACKBARTH, Agt",5370702000.0,123,W,Oklahoma,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5370702000,"Milwaukee, WI",,
1053,2020-04-02,2019-03-27,El Relajo LLC,El Relajo,"JOSE S VIDRIO, Agt",5360203000.0,733,W,Oklahoma,AV,14.0,6.0,BTAVN,Class B Tavern License,76.0,,5360203000,"Milwaukee, WI",,
1054,2020-11-06,2019-10-15,Rajdip Inc,Oklahoma Liquor,"Rupen A Patel, Agt",5361217100.0,933,W,Oklahoma,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5361217100,"Milwaukee, WI",,
1055,2020-03-03,2019-03-01,Who's Milwaukee LLC,"Who's on Third, Milwaukee's Pub","ROBERT L WILTGEN, Agt",3610538000.0,1003,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610538000,"Milwaukee, WI",,
1056,2020-06-10,2019-05-29,HB Milwaukee Inc,Old German Beer Hall,"HANS WEISSGERBER, III, Agt",3610529000.0,1009,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610529000,"Milwaukee, WI",,
1057,2020-09-24,2019-10-04,Evolution of Milwaukee LLC,Trio,"SUSANNE M MAYER, Agt",3610523000.0,1023,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,577.0,,3610523000,"Milwaukee, WI",,
1058,2020-01-30,2019-01-14,Oak Barrel Public House LLC,Oak Barrel,"ROBERT L WILTGEN, Agt",3610521000.0,1033,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610521000,"Milwaukee, WI",,
1059,2020-11-22,2019-11-05,"Mader's German Restaurant, Inc",Mader's German Restaurant,"DANIEL J HAZARD, Agt",3610519100.0,1037,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,370.0,"120 - upper
272 - lower",3610519100,"Milwaukee, WI",,
1060,2020-11-06,2019-10-25,MKE Events LLC,Red White and Blue,"JACOB E DEHNE, Agt",3610539110.0,1044,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,824.0,,3610539110,"Milwaukee, WI",,
1061,2020-07-06,2019-07-16,MKE TPC LLC,The Pub Club,"Thomas Johns, Agt",3610437000.0,1103,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,288.0,,3610437000,"Milwaukee, WI",,
1062,2020-04-29,2019-07-10,"Truth Lounge, LLC",Truth Lounge,"Tino K Bates, Agt",3610431000.0,1111,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,90.0,,3610431000,"Milwaukee, WI",,
1063,2020-01-19,2019-02-08,"Premier Milwaukee, LLC",Ugly's,"ROBERT A SETTECASE, Agt",3610426000.0,1125,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,448.0,,3610426000,"Milwaukee, WI",,
1064,2020-08-29,2019-08-30,"Uncle Bucks Red Star on 3rd, Inc",Uncle Bucks on 3rd,"MICHAEL J VITUCCI, Agt",3610426000.0,1125,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610426000,"Milwaukee, WI",,
1065,2020-09-03,2019-09-04,The Chalk House MKE Inc,The Loaded Slate,"Joseph M Kuntz, Agt",3610421000.0,1137,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,99.0,,3610421000,"Milwaukee, WI",,
1066,2020-04-16,2019-04-18,NVN Milwaukee LLC,Fairfield Inn & Suites,"Candice M Woodring, Agt",3610663100.0,710,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610663100,"Milwaukee, WI",,
1067,2020-05-03,2019-04-16,PPH Properties I LLC,Silk Exotic Gentlemen's Club,"SCOTT A KRAHN, Agt",3610657000.0,730,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,297.0,,3610657000,"Milwaukee, WI",,
1068,2020-01-02,2019-01-03,"Fazzari & Company, LLC",Pizzeria San Giorgio,"GIORGIO G FAZZARI, Agt",3610619000.0,838,N,Old World Third,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610619000,"Milwaukee, WI",,
1069,2020-06-26,2019-06-27,Ice House Bar & Grill LLC,Ice House Bar & Grill,"David J Stratil, Agt",4570460100.0,4238,W,Orchard,ST,8.0,2.0,BTAVN,Class B Tavern License,,,4570460100,"Milwaukee, WI",,
1070,2020-05-29,2019-07-09,Wahhab Seva Enterprises Inc,Sababa Cafe,"EDWARD E WAHHAB, Agt",1110021000.0,11270,W,PARK,PL,5.0,4.0,BTAVN,Class B Tavern License,,,1110021000,"Milwaukee, WI",,
1071,2020-09-24,2019-09-04,"PARK PLACE HOSPITALITY, LLC",HILTON GARDEN INN,"Judith C Kiefer, Agt",1110081000.0,11600,W,PARK,PL,5.0,4.0,BTAVN,Class B Tavern License,136.0,,1110081000,"Milwaukee, WI",,
1072,2020-02-14,2019-02-05,"Oscar's Pub & Grill, LLC",Oscar's Pub & Grill,"Elisabeth Stoeger, Agt",4269918000.0,1712,W,PIERCE,ST,8.0,2.0,BTAVN,Class B Tavern License,99.0,,4269918000,"Milwaukee, WI",,
1073,2020-05-18,2019-05-07,"V & V PARTNERS, LLC",BENIHANA,"SABAH M LIDDAWYEH, Agt",,850,N,PLANKINTON,AV,4.0,1.0,BTAVN,Class B Tavern License,180.0,"1st floor 60, 2nd floor 120",3610627100,"Milwaukee, WI",,
1074,2019-12-11,2018-11-27,SUNPRI CORP,CORNER LIQUOR,"INDERJIT S DHINDSA, Agt",2731311000.0,3500,N,PORT WASHINGTON,AV,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,2731311000,"Milwaukee, WI",,
1075,2020-11-01,2019-11-13,Still Shakers,Still Shakers,"Brent A Rupcich, SP",5000314000.0,1051,E,POTTER,AV,14.0,6.0,BTAVN,Class B Tavern License,63.0,,5000314000,"Milwaukee, WI",,
1076,2020-10-14,2019-10-16,"LANDLUBBERS, INC",VICTORIA'S,"GENE M MC KIERNAN, Agt",5000328000.0,1100,E,POTTER,AV,14.0,6.0,BTAVN,Class B Tavern License,77.0,,5000328000,"Milwaukee, WI",,
1077,2020-06-30,2019-06-18,1451 CORPORATION,1451 RENAISSANCE PLACE,"ANDREA L TAXMAN, Agt",3590013112.0,1451,N,PROSPECT,AV,3.0,1.0,BTAVN,Class B Tavern License,59.0,,3590013112,"Milwaukee, WI",,
1078,2020-11-30,2019-11-05,"Charles Allis and Villa Terrace Museums, Inc.",Charles Allis Art Museum,"John C Sterr, Agt",3550315100.0,1801,N,PROSPECT,AV,3.0,1.0,BTAVN,Class B Tavern License,99.0,,3550315100,"Milwaukee, WI",,
1079,2020-02-04,2019-01-14,"Saint John's Communities, Inc",Saint John's on the Lake,"Renee E Anderson, Agt",3551911000.0,1840,N,PROSPECT,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3551911000,"Milwaukee, WI",,
1080,2020-04-15,2019-04-16,SEOUL KOREAN RESTAURANT,SEOUL KOREAN RESTAURANT,"HAE JIN PARK, SP",,2178,N,PROSPECT,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3561472000,"Milwaukee, WI",,
1081,2020-04-11,2019-03-26,PROSPECTOR PARTNERSHIP LLC,VINTAGE,"BRIAN W GODFREY, Agt",3560279000.0,2203,N,PROSPECT,AV,3.0,1.0,BTAVN,Class B Tavern License,151.0,,3560279000,"Milwaukee, WI",,
1082,2020-06-13,2019-06-20,"WHOLE FOODS MARKET GROUP, INC",WHOLE FOODS MARKET,"Brooke M Remitz, Agt",3191371000.0,2305,N,PROSPECT,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3191371000,"Milwaukee, WI",,
1083,2020-07-31,2019-07-09,Milwaukee Catholic Home Inc,Milwaukee Catholic Home,"Robert F Frediani, Agt",3199994111.0,2462,N,PROSPECT,AV,3.0,1.0,BTAVN,Class B Tavern License,,,3199994111,"Milwaukee, WI",,
1084,2020-06-30,2019-06-24,"OCTOPUS, LTD",WOLSKI'S TAVERN,"DENNIS BONDAR, Agt",,1836,N,PULASKI,ST,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3552011000,"Milwaukee, WI",,
1085,2020-08-02,2019-07-31,Las Tres Esquinas Bar,Las Tres Esquinas Bar,"Sulema Vazquez, SP",4601855000.0,1586,S,Pearl,ST,12.0,2.0,BTAVN,Class B Tavern License,25.0,,4601855000,"Milwaukee, WI",,
1086,2020-03-02,2019-02-28,Club 99,Club 99,"GEORGE L ORTIZ, SP",3211446000.0,2579,N,Pierce,ST,6.0,5.0,BTAVN,Class B Tavern License,54.0,,3211446000,"Milwaukee, WI",,
1087,2020-09-23,2019-09-26,Velobahn Coffee & Cycle LLC,Velobahn Coffee & Cycle,"Seth Ogden, Agt",4360003100.0,3618,W,Pierce,ST,8.0,2.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,4360003100,"Milwaukee, WI",,
1088,2020-09-23,2019-09-27,Velobahn Coffee & Cycle LLC,Velobahn Coffee & Cycle,"Seth Ogden, Agt",4360003100.0,3618,W,Pierce,ST,8.0,2.0,CWINE,Class C Wine Retailer's License,,,4360003100,"Milwaukee, WI",,
